i,j,gcd
93,26,1
93,27,3
93,28,1
93,29,1
93,30,3
93,31,31
93,32,1
93,33,3
93,34,1
93,35,1
93,36,3
93,37,1
93,38,1
93,39,3
93,40,1
93,41,1
93,42,3
93,43,1
93,44,1
93,45,3
93,46,1
93,47,1
93,48,3
93,49,1
93,50,1
93,51,3
93,52,1
93,53,1
93,54,3
93,55,1
93,56,1
93,57,3
93,58,1
93,59,1
93,60,3
93,61,1
93,62,31
93,63,3
93,64,1
93,65,1
93,66,3
93,67,1
93,68,1
93,69,3
93,70,1
93,71,1
93,72,3
93,73,1
93,74,1
93,75,3
93,76,1
93,77,1
93,78,3
93,79,1
93,80,1
93,81,3
93,82,1
93,83,1
93,84,3
93,85,1
93,86,1
93,87,3
93,88,1
93,89,1
93,90,3
93,91,1
93,92,1
93,93,93
93,94,1
93,95,1
93,96,3
93,97,1
93,98,1
93,99,3
94,0,94
94,1,1
94,2,2
94,3,1
94,4,2
94,5,1
94,6,2
94,7,1
94,8,2
94,9,1
94,10,2
94,11,1
94,12,2
94,13,1
94,14,2
94,15,1
94,16,2
94,17,1
94,18,2
94,19,1
94,20,2
94,21,1
94,22,2
94,23,1
94,24,2
94,25,1
94,26,2
94,27,1
94,28,2
94,29,1
94,30,2
94,31,1
94,32,2
94,33,1
94,34,2
94,35,1
94,36,2
94,37,1
94,38,2
94,39,1
94,40,2
94,41,1
94,42,2
94,43,1
94,44,2
94,45,1
94,46,2
94,47,47
94,48,2
94,49,1
94,50,2
94,51,1
94,52,2
94,53,1
94,54,2
94,55,1
94,56,2
94,57,1
94,58,2
94,59,1
94,60,2
94,61,1
94,62,2
94,63,1
94,64,2
94,65,1
94,66,2
94,67,1
94,68,2
94,69,1
94,70,2
94,71,1
94,72,2
94,73,1
94,74,2
94,75,1
94,76,2
94,77,1
94,78,2
94,79,1
94,80,2
94,81,1
94,82,2
94,83,1
94,84,2
94,85,1
94,86,2
94,87,1
94,88,2
94,89,1
94,90,2
94,91,1
94,92,2
94,93,1
94,94,94
94,95,1
94,96,2
94,97,1
94,98,2
94,99,1
95,0,95
95,1,1
95,2,1
95,3,1
95,4,1
95,5,5
95,6,1
95,7,1
95,8,1
95,9,1
95,10,5
95,11,1
95,12,1
95,13,1
95,14,1
95,15,5
95,16,1
95,17,1
95,18,1
95,19,19
95,20,5
95,21,1
95,22,1
95,23,1
95,24,1
95,25,5
95,26,1
95,27,1
95,28,1
95,29,1
95,30,5
95,31,1
95,32,1
95,33,1
95,34,1
95,35,5
95,36,1
95,37,1
95,38,19
95,39,1
95,40,5
95,41,1
95,42,1
95,43,1
95,44,1
95,45,5
95,46,1
95,47,1
95,48,1
95,49,1
95,50,5
95,51,1
95,52,1
95,53,1
95,54,1
95,55,5
95,56,1
95,57,19
95,58,1
95,59,1
95,60,5
95,61,1
95,62,1
95,63,1
95,64,1
95,65,5
95,66,1
95,67,1
95,68,1
95,69,1
95,70,5
95,71,1
95,72,1
95,73,1
95,74,1
95,75,5
95,76,19
95,77,1
95,78,1
95,79,1
95,80,5
95,81,1
95,82,1
95,83,1
95,84,1
95,85,5
95,86,1
95,87,1
95,88,1
95,89,1
95,90,5
95,91,1
95,92,1
95,93,1
95,94,1
95,95,95
95,96,1
95,97,1
95,98,1
95,99,1
96,0,96
96,1,1
96,2,2
96,3,3
96,4,4
96,5,1
96,6,6
96,7,1
96,8,8
96,9,3
96,10,2
96,11,1
96,12,12
96,13,1
96,14,2
96,15,3
96,16,16
96,17,1
96,18,6
96,19,1
96,20,4
96,21,3
96,22,2
96,23,1
96,24,24
96,25,1
96,26,2
96,27,3
96,28,4
96,29,1
96,30,6
96,31,1
96,32,32
96,33,3
96,34,2
96,35,1
96,36,12
96,37,1
96,38,2
96,39,3
96,40,8
96,41,1
96,42,6
96,43,1
96,44,4
96,45,3
96,46,2
96,47,1
96,48,48
96,49,1
96,50,2
96,51,3
96,52,4
96,53,1
96,54,6
96,55,1
96,56,8
96,57,3
96,58,2
96,59,1
96,60,12
96,61,1
96,62,2
96,63,3
96,64,32
96,65,1
96,66,6
96,67,1
96,68,4
96,69,3
96,70,2
96,71,1
96,72,24
96,73,1
96,74,2
96,75,3
96,76,4
96,77,1
96,78,6
96,79,1
96,80,16
96,81,3
96,82,2
96,83,1
96,84,12
96,85,1
96,86,2
96,87,3
96,88,8
96,89,1
96,90,6
96,91,1
96,92,4
96,93,3
96,94,2
96,95,1
96,96,96
96,97,1
96,98,2
96,99,3
97,0,97
97,1,1
97,2,1
97,3,1
97,4,1
97,5,1
97,6,1
97,7,1
97,8,1
97,9,1
97,10,1
97,11,1
97,12,1
97,13,1
97,14,1
97,15,1
97,16,1
97,17,1
97,18,1
97,19,1
97,20,1
97,21,1
97,22,1
97,23,1
97,24,1
97,25,1
97,26,1
97,27,1
97,28,1
97,29,1
97,30,1
97,31,1
97,32,1
97,33,1
97,34,1
97,35,1
97,36,1
97,37,1
97,38,1
97,39,1
97,40,1
97,41,1
97,42,1
97,43,1
97,44,1
97,45,1
97,46,1
97,47,1
97,48,1
97,49,1
97,50,1
97,51,1
97,52,1
97,53,1
97,54,1
97,55,1
97,56,1
97,57,1
97,58,1
97,59,1
97,60,1
97,61,1
97,62,1
97,63,1
97,64,1
97,65,1
97,66,1
97,67,1
97,68,1
97,69,1
97,70,1
97,71,1
97,72,1
97,73,1
97,74,1
97,75,1
97,76,1
97,77,1
97,78,1
97,79,1
97,80,1
97,81,1
97,82,1
97,83,1
97,84,1
97,85,1
97,86,1
97,87,1
97,88,1
97,89,1
97,90,1
97,91,1
97,92,1
97,93,1
97,94,1
97,95,1
97,96,1
97,97,97
97,98,1
97,99,1
98,0,98
98,1,1
98,2,2
98,3,1
98,4,2
98,5,1
98,6,2
98,7,7
98,8,2
98,9,1
98,10,2
98,11,1
98,12,2
98,13,1
98,14,14
98,15,1
98,16,2
98,17,1
98,18,2
98,19,1
98,20,2
98,21,7
98,22,2
98,23,1
98,24,2
98,25,1
98,26,2
98,27,1
98,28,14
98,29,1
98,30,2
98,31,1
98,32,2
98,33,1
98,34,2
98,35,7
98,36,2
98,37,1
98,38,2
98,39,1
98,40,2
98,41,1
98,42,14
98,43,1
98,44,2
98,45,1
98,46,2
98,47,1
98,48,2
98,49,49
98,50,2
98,51,1
98,52,2
98,53,1
98,54,2
98,55,1
98,56,14
98,57,1
98,58,2
98,59,1
98,60,2
98,61,1
98,62,2
98,63,7
98,64,2
98,65,1
98,66,2
98,67,1
98,68,2
98,69,1
98,70,14
98,71,1
98,72,2
98,73,1
98,74,2
98,75,1
98,76,2
98,77,7
98,78,2
98,79,1
98,80,2
98,81,1
98,82,2
98,83,1
98,84,14
98,85,1
98,86,2
98,87,1
98,88,2
98,89,1
98,90,2
98,91,7
98,92,2
98,93,1
98,94,2
98,95,1
98,96,2
98,97,1
98,98,98
98,99,1
99,0,99
99,1,1
99,2,1
99,3,3
99,4,1
99,5,1
99,6,3
99,7,1
99,8,1
99,9,9
99,10,1
99,11,11
99,12,3
99,13,1
99,14,1
99,15,3
99,16,1
99,17,1
99,18,9
99,19,1
99,20,1
99,21,3
99,22,11
99,23,1
99,24,3
99,25,1
99,26,1
99,27,9
99,28,1
99,29,1
99,30,3
99,31,1
99,32,1
99,33,33
99,34,1
99,35,1
99,36,9
99,37,1
99,38,1
99,39,3
99,40,1
99,41,1
99,42,3
99,43,1
99,44,11
99,45,9
99,46,1
99,47,1
99,48,3
99,49,1
99,50,1
99,51,3
99,52,1
99,53,1
99,54,9
99,55,11
99,56,1
99,57,3
99,58,1
99,59,1
99,60,3
99,61,1
99,62,1
99,63,9
99,64,1
99,65,1
99,66,33
99,67,1
99,68,1
99,69,3
99,70,1
99,71,1
99,72,9
99,73,1
99,74,1
99,75,3
99,76,1
99,77,11
99,78,3
99,79,1
99,80,1
99,81,9
99,82,1
99,83,1
99,84,3
99,85,1
99,86,1
99,87,3
99,88,11
99,89,1
99,90,9
99,91,1
99,92,1
99,93,3
99,94,1
99,95,1
99,96,3
99,97,1
99,98,1
99,99,99
